GeneID	Gene Name	g1	g2	g3	g4	g5	g6	g7	g8	g9
ENSMUSG00000110691	Gm5363	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	3,3,3,3,3	0,0,0,0,0
ENSMUSG00000110692	Gm33460	0,0,0,0,0	0,0,0,0,0	0.2,0.2,0.2,0.2,0.2	0,0,0,0,0	0.6,0.6,0.6,0.6,0.6	0,0,0,0,0	0.7,0.7,0.7,0.7,0.7	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110693	Gm45899	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110694	Gm45782	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	2,2,2,2,2	0.2,0.2,0.2,0.2,0.2
ENSMUSG00000110695	Gm45766	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110696	Gm45706	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110697	Gm31718	0.3,0.3,0.3,0.3,0.3	0.6,0.6,0.6,0.6,0.6	12,12,12,12,12	0.3,0.3,0.3,0.3,0.3	1,1,1,1,1	0.9,0.9,0.9,0.9,0.9	8,8,8,8,8	0.3,0.3,0.3,0.3,0.3	2,2,2,2,2
ENSMUSG00000110698	Gm45875	2,2,2,2,2	0.2,0.2,0.2,0.2,0.2	0.9,0.9,0.9,0.9,0.9	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110699	Gm20946	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.3,0.3,0.3,0.3,0.3	0,0,0,0,0
ENSMUSG00000110700	Gm5357	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.4,0.4,0.4,0.4,0.4	0,0,0,0,0
ENSMUSG00000110701	Gm6013	8,8,8,8,8	0,0,0,0,0	0.4,0.4,0.4,0.4,0.4	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.2,0.2,0.2,0.2,0.2	2,2,2,2,2	0,0,0,0,0
ENSMUSG00000110702	Gm45767	3,3,3,3,3	0.2,0.2,0.2,0.2,0.2	0.3,0.3,0.3,0.3,0.3	0.2,0.2,0.2,0.2,0.2	2,2,2,2,2	0.1,0.1,0.1,0.1,0.1	0.3,0.3,0.3,0.3,0.3	1,1,1,1,1	0.1,0.1,0.1,0.1,0.1
ENSMUSG00000110703	Gm45821	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.5,0.5,0.5,0.5,0.5	0,0,0,0,0
ENSMUSG00000110704	Gm45732	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110705	Gm45701	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110706	Gm45709	3,3,3,3,3	0.6,0.6,0.6,0.6,0.6	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0.2,0.2,0.2,0.2,0.2	0.2,0.2,0.2,0.2,0.2	0.2,0.2,0.2,0.2,0.2	18,18,18,18,18	0.3,0.3,0.3,0.3,0.3
ENSMUSG00000110707	Gm45795	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.4,0.4,0.4,0.4,0.4
ENSMUSG00000110708	Gnb1-ps3	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110709	1700018P08Rik	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	2,2,2,2,2	0,0,0,0,0
ENSMUSG00000110710	C78859	33,33,33,33,33	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0.4,0.4,0.4,0.4,0.4	0.4,0.4,0.4,0.4,0.4	0,0,0,0,0
ENSMUSG00000110711	Gm45760	0.3,0.3,0.3,0.3,0.3	0,0,0,0,0	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0.3,0.3,0.3,0.3,0.3	0.1,0.1,0.1,0.1,0.1
ENSMUSG00000110712	Gm39662	0.2,0.2,0.2,0.2,0.2	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	3,3,3,3,3	0,0,0,0,0
ENSMUSG00000110713	Gm30606	2,2,2,2,2	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110714	Gm45910	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.3,0.3,0.3,0.3,0.3	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.3,0.3,0.3,0.3,0.3
ENSMUSG00000110715	Gm5131	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0.2,0.2,0.2,0.2,0.2
ENSMUSG00000110716	Gm39271	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	3,3,3,3,3	0,0,0,0,0
ENSMUSG00000110717	1700047G07Rik	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	2,2,2,2,2	0,0,0,0,0
ENSMUSG00000110718	Gm45765	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0
ENSMUSG00000110719	Gm2716	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	3,3,3,3,3	0,0,0,0,0
ENSMUSG00000110720	Gm46223	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.2,0.2,0.2,0.2,0.2	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110721	Gm47231	0.5,0.5,0.5,0.5,0.5	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.2,0.2,0.2,0.2,0.2	0.1,0.1,0.1,0.1,0.1	0.8,0.8,0.8,0.8,0.8	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1
ENSMUSG00000110722	Gm48716	2,2,2,2,2	0.4,0.4,0.4,0.4,0.4	0,0,0,0,0	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0.2,0.2,0.2,0.2,0.2	0,0,0,0,0	4,4,4,4,4	0,0,0,0,0
ENSMUSG00000110723	Gm49353	2,2,2,2,2	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110724	Gm47824	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.2,0.2,0.2,0.2,0.2	0,0,0,0,0
ENSMUSG00000110725	Gm47129	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.3,0.3,0.3,0.3,0.3	0,0,0,0,0	0.2,0.2,0.2,0.2,0.2	0,0,0,0,0
ENSMUSG00000110726	Gm18101	6,6,6,6,6	2,2,2,2,2	11,11,11,11,11	5,5,5,5,5	4,4,4,4,4	4,4,4,4,4	4,4,4,4,4	2,2,2,2,2	9,9,9,9,9
ENSMUSG00000110727	Gm48784	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.2,0.2,0.2,0.2,0.2	0,0,0,0,0
ENSMUSG00000110729	Gm47117	0.4,0.4,0.4,0.4,0.4	0.4,0.4,0.4,0.4,0.4	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110730	Gm19385	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110731	Gm47049	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110732	Gm48674	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110734	Gm18934	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110735	Gm47173	3,3,3,3,3	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0.2,0.2,0.2,0.2,0.2	0.2,0.2,0.2,0.2,0.2	0.4,0.4,0.4,0.4,0.4	0,0,0,0,0
ENSMUSG00000110736	Olfr942-ps1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110737	4930444F02Rik	0.2,0.2,0.2,0.2,0.2	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.6,0.6,0.6,0.6,0.6	0.4,0.4,0.4,0.4,0.4	0,0,0,0,0	56,56,56,56,56	0,0,0,0,0
ENSMUSG00000110738	Gm47092	0,0,0,0,0	0.2,0.2,0.2,0.2,0.2	0,0,0,0,0	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1
ENSMUSG00000110739	Gm17950	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	17,17,17,17,17
ENSMUSG00000110740	Gm48853	2,2,2,2,2	0.7,0.7,0.7,0.7,0.7	0.4,0.4,0.4,0.4,0.4	0,0,0,0,0	2,2,2,2,2	1,1,1,1,1	3,3,3,3,3	68,68,68,68,68	0.8,0.8,0.8,0.8,0.8
ENSMUSG00000110741	Gm48091	0.6,0.6,0.6,0.6,0.6	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0
ENSMUSG00000110744	Gm5171	1,1,1,1,1	0.1,0.1,0.1,0.1,0.1	0.2,0.2,0.2,0.2,0.2	0.2,0.2,0.2,0.2,0.2	0.7,0.7,0.7,0.7,0.7	0.3,0.3,0.3,0.3,0.3	1,1,1,1,1	0.3,0.3,0.3,0.3,0.3	2,2,2,2,2
ENSMUSG00000110745	Gm8106	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110747	Gm35657	0.5,0.5,0.5,0.5,0.5	0,0,0,0,0	0.2,0.2,0.2,0.2,0.2	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.5,0.5,0.5,0.5,0.5	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1
ENSMUSG00000110748	Gm19228	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110749	Gm47931	0.3,0.3,0.3,0.3,0.3	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110750	Gm48702	0,0,0,0,0	0.2,0.2,0.2,0.2,0.2	1,1,1,1,1	0.5,0.5,0.5,0.5,0.5	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	3,3,3,3,3	0,0,0,0,0
ENSMUSG00000110751	C230053D17Rik	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0.3,0.3,0.3,0.3,0.3	0,0,0,0,0	0.2,0.2,0.2,0.2,0.2
ENSMUSG00000110752	D730003K21Rik	0.4,0.4,0.4,0.4,0.4	0.4,0.4,0.4,0.4,0.4	0,0,0,0,0	0,0,0,0,0	0.6,0.6,0.6,0.6,0.6	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110753	Gm18391	0.2,0.2,0.2,0.2,0.2	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.2,0.2,0.2,0.2,0.2	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110754	4930405J17Rik	0,0,0,0,0	0,0,0,0,0	4,4,4,4,4	0,0,0,0,0	0,0,0,0,0	0.2,0.2,0.2,0.2,0.2	0,0,0,0,0	20,20,20,20,20	0,0,0,0,0
ENSMUSG00000110755	BC049987	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	22,22,22,22,22	5,5,5,5,5	0,0,0,0,0	0.7,0.7,0.7,0.7,0.7	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0.4,0.4,0.4,0.4,0.4
ENSMUSG00000110756	Gm47786	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110757	Gm18228	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0.2,0.2,0.2,0.2,0.2	0.6,0.6,0.6,0.6,0.6	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110758	Gm48092	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110759	Gm6607	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	4,4,4,4,4	0.3,0.3,0.3,0.3,0.3
ENSMUSG00000110760	Gm39456	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110761	Gm29761	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110762	Gm48229	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	8,8,8,8,8	0,0,0,0,0
ENSMUSG00000110765	Gm47468	0.6,0.6,0.6,0.6,0.6	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	2,2,2,2,2	0.3,0.3,0.3,0.3,0.3	1,1,1,1,1	3,3,3,3,3	0.4,0.4,0.4,0.4,0.4
ENSMUSG00000110766	Gm47214	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.2,0.2,0.2,0.2,0.2	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1
ENSMUSG00000110767	Gm31432	0.5,0.5,0.5,0.5,0.5	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	2,2,2,2,2	0,0,0,0,0	0.8,0.8,0.8,0.8,0.8	0,0,0,0,0
ENSMUSG00000110768	Gm18541	8,8,8,8,8	3,3,3,3,3	12,12,12,12,12	5,5,5,5,5	6,6,6,6,6	3,3,3,3,3	3,3,3,3,3	8,8,8,8,8	5,5,5,5,5
ENSMUSG00000110769	Gm47783	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110770	Tpi-rs5	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	2,2,2,2,2	0,0,0,0,0
ENSMUSG00000110771	Gm47785	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	2,2,2,2,2	0,0,0,0,0
ENSMUSG00000110772	Gm47856	1,1,1,1,1	0.1,0.1,0.1,0.1,0.1	0.3,0.3,0.3,0.3,0.3	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0.3,0.3,0.3,0.3,0.3	0.2,0.2,0.2,0.2,0.2	0.3,0.3,0.3,0.3,0.3	0.4,0.4,0.4,0.4,0.4
ENSMUSG00000110773	Gm39326	2,2,2,2,2	0.3,0.3,0.3,0.3,0.3	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0.2,0.2,0.2,0.2,0.2	0.1,0.1,0.1,0.1,0.1	0.6,0.6,0.6,0.6,0.6	2,2,2,2,2	0.6,0.6,0.6,0.6,0.6
ENSMUSG00000110774	Gm39318	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0.2,0.2,0.2,0.2,0.2	0.2,0.2,0.2,0.2,0.2	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0.2,0.2,0.2,0.2,0.2
ENSMUSG00000110776	Gm2829	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110778	Gm8171	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.2,0.2,0.2,0.2,0.2	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110779	Gm48271	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110780	Olfr949-ps1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110781	Gm31992	0,0,0,0,0	0,0,0,0,0	7,7,7,7,7	5,5,5,5,5	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0
ENSMUSG00000110782	Gm48198	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110783	Gm48821	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.3,0.3,0.3,0.3,0.3	0,0,0,0,0
ENSMUSG00000110784	Gm39436	0.5,0.5,0.5,0.5,0.5	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.5,0.5,0.5,0.5,0.5	0,0,0,0,0
ENSMUSG00000110786	Gm5119	0.3,0.3,0.3,0.3,0.3	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.6,0.6,0.6,0.6,0.6	0,0,0,0,0
ENSMUSG00000110787	Gm6667	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110788	Gm33700	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110789	Gm33053	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	9,9,9,9,9	0,0,0,0,0
ENSMUSG00000110790	Gm47079	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0.3,0.3,0.3,0.3,0.3	0.2,0.2,0.2,0.2,0.2	0,0,0,0,0
ENSMUSG00000110791	Gm47508	0.8,0.8,0.8,0.8,0.8	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0.2,0.2,0.2,0.2,0.2	0.5,0.5,0.5,0.5,0.5	0.5,0.5,0.5,0.5,0.5	0.5,0.5,0.5,0.5,0.5	0.2,0.2,0.2,0.2,0.2	1,1,1,1,1
ENSMUSG00000110792	Olfr931-ps1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110793	Gm7395	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110794	4930401A07Rik	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	4,4,4,4,4	0,0,0,0,0
ENSMUSG00000110795	Gm47179	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.3,0.3,0.3,0.3,0.3	0.1,0.1,0.1,0.1,0.1
ENSMUSG00000110799	4930543K20Rik	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110801	Gm48736	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110802	Gm47141	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0
ENSMUSG00000110803	Gm20275	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.3,0.3,0.3,0.3,0.3	0.2,0.2,0.2,0.2,0.2	0.7,0.7,0.7,0.7,0.7	0.1,0.1,0.1,0.1,0.1	0.6,0.6,0.6,0.6,0.6
ENSMUSG00000110804	Olfr1084	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110808	Gm5364	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110809	Gm46138	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110810	Olfr1005-ps1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110811	Gm48729	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110812	Gm48407	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110813	Gm31497	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.4,0.4,0.4,0.4,0.4	0,0,0,0,0	14,14,14,14,14	0,0,0,0,0
ENSMUSG00000110814	Gm38661	0.2,0.2,0.2,0.2,0.2	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110815	Gm47345	0.2,0.2,0.2,0.2,0.2	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.6,0.6,0.6,0.6,0.6	0.1,0.1,0.1,0.1,0.1	2,2,2,2,2
ENSMUSG00000110816	Gm19178	1,1,1,1,1	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0.6,0.6,0.6,0.6,0.6	0.3,0.3,0.3,0.3,0.3	0.5,0.5,0.5,0.5,0.5
ENSMUSG00000110817	Gm47723	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
ENSMUSG00000110819	Olfr1252	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
